context,comparison,gene,l2fc_12h_RMC2C,qval_12h_RMC2C,l2fc_48h_RMC2C,qval_48h_RMC2C,l2fc_12h_RMC219,qval_12h_RMC219,l2fc_48h_RMC219,qval_48h_RMC219,mean_l2fc_48h,probe_id,log2fc,pvalue,qvalue,t_stat,gene_annotation_raw,gene_symbol,log2FC_disease_state
Penile SCC,tumor vs normal penis,OTTHUMT00000380600 // OTTHUMG00000164855 // NULL // --- // --- /// OTTHUMT00000380600 // RP11-653B10.1 // NULL // --- // --- /// OTTHUMT00000380599 // OTTHUMG00000164855 // NULL // --- // --- /// OTTHUMT00000380599 // RP11-653B10.1 // NULL // --- // ---,,,,,,,,,,TC08001373.hg.1,1.268333333333334,1.0166365707292058e-06,8.548304613149273e-06,7.041106720606801,OTTHUMT00000380600 // OTTHUMG00000164855 // NULL // --- // --- /// OTTHUMT00000380600 // RP11-653B10.1 // NULL // --- // --- /// OTTHUMT00000380599 // OTTHUMG00000164855 // NULL // --- // --- /// OTTHUMT00000380599 // RP11-653B10.1 // NULL // --- // ---,OTTHUMG00000164855,1.268333333333334
Penile SCC,tumor vs normal penis,"ENST00000364507 // RNY4P23 // RNA, Ro-associated Y4 pseudogene 23 // --- // ---",,,,,,,,,,TC0X000377.hg.1,1.2683333333333309,0.0001570492378008,0.0005019510095709,4.730350172827806,"ENST00000364507 // RNY4P23 // RNA, Ro-associated Y4 pseudogene 23 // --- // ---",RNY4P23,1.2683333333333309
Penile SCC,tumor vs normal penis,OTTHUMT00000364864 // OTTHUMG00000161416 // NULL // --- // --- /// OTTHUMT00000364864 // RP11-497K21.1 // NULL // --- // ---,,,,,,,,,,TC04000815.hg.1,1.2681250000000004,9.303243278241453e-09,4.52674078203245e-07,9.927084955202556,OTTHUMT00000364864 // OTTHUMG00000161416 // NULL // --- // --- /// OTTHUMT00000364864 // RP11-497K21.1 // NULL // --- // ---,OTTHUMG00000161416,1.2681250000000004
Penile SCC,tumor vs normal penis,--- // --- // accn=AF085993 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=5209 cpcScore=-1.4395300 cnci=-1.0000000 // --- // ---,,,,,,,,,,TC17002225.hg.1,1.2681250000000004,6.923428756757328e-07,6.539729991415706e-06,7.370285427090658,--- // --- // accn=AF085993 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=5209 cpcScore=-1.4395300 cnci=-1.0000000 // --- // ---,---,1.2681250000000004
Penile SCC,tumor vs normal penis,OTTHUMT00000369658 // OTTHUMG00000162575 // NULL // --- // --- /// OTTHUMT00000369658 // CTD-2331D11.3 // NULL // --- // ---,,,,,,,,,,TC05000419.hg.1,1.2681249999999995,1.0942100230005492e-06,9.020497059805411e-06,6.918041602760805,OTTHUMT00000369658 // OTTHUMG00000162575 // NULL // --- // --- /// OTTHUMT00000369658 // CTD-2331D11.3 // NULL // --- // ---,OTTHUMG00000162575,1.2681249999999995
Penile SCC,tumor vs normal penis,NR_038863 // LOC285758 // uncharacterized LOC285758 // 6q21 // 285758 /// ENST00000434296 // LOC285758 // uncharacterized LOC285758 // 6q21 // 285758 /// OTTHUMT00000041902 // OTTHUMG00000015405 // NULL // --- // --- /// OTTHUMT00000041902 // RP1-249H1.4 // NULL // --- // ---,,,,,,,,,,TC06002034.hg.1,1.268124999999999,1.834946384202393e-07,2.708420971200419e-06,8.061652030464428,NR_038863 // LOC285758 // uncharacterized LOC285758 // 6q21 // 285758 /// ENST00000434296 // LOC285758 // uncharacterized LOC285758 // 6q21 // 285758 /// OTTHUMT00000041902 // OTTHUMG00000015405 // NULL // --- // --- /// OTTHUMT00000041902 // RP1-249H1.4 // NULL // --- // ---,LOC285758,1.268124999999999
Penile SCC,tumor vs normal penis,--- // --- // linc-TRIM43B-3 chr2:-:96379285-96384234 // --- // ---,,,,,,,,,,TC02004408.hg.1,1.2679166666666672,3.014573204889842e-06,1.9199103968669364e-05,6.464476207667781,--- // --- // linc-TRIM43B-3 chr2:-:96379285-96384234 // --- // ---,---,1.2679166666666672
Penile SCC,tumor vs normal penis,--- // --- // accn=CR593338 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4437 cpcScore=-1.0022600 cnci=-0.3330113 // --- // ---,,,,,,,,,,TC12002939.hg.1,1.2679166666666664,0.0196246350559362,0.032912265144847,2.6363717117872283,--- // --- // accn=CR593338 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4437 cpcScore=-1.0022600 cnci=-0.3330113 // --- // ---,---,1.2679166666666664
Penile SCC,tumor vs normal penis,OTTHUMT00000025523 // OTTHUMG00000009218 // NULL // --- // --- /// OTTHUMT00000025523 // RP11-74K19.1 // NULL // --- // ---,,,,,,,,,,TC01002767.hg.1,1.2679166666666664,6.842598112169214e-08,1.5060852846106996e-06,8.775401469676238,OTTHUMT00000025523 // OTTHUMG00000009218 // NULL // --- // --- /// OTTHUMT00000025523 // RP11-74K19.1 // NULL // --- // ---,OTTHUMG00000009218,1.2679166666666664
Penile SCC,tumor vs normal penis,--- // --- // uc022aht.1 // --- // ---,,,,,,,,,,TC07000576.hg.1,1.2677083333333337,1.1122857628610585e-06,9.124860196720704e-06,7.030736635269288,--- // --- // uc022aht.1 // --- // ---,---,1.2677083333333337
Penile SCC,tumor vs normal penis,--- // --- // ncrna:misc_RNA chromosome:GRCh37:2:113337061:113337161:-1 gene:ENSG00000207383 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---,,,,,,,,,,TC02002215.hg.1,1.2677083333333337,2.201018985860616e-05,9.533090249323052e-05,5.775836107235683,--- // --- // ncrna:misc_RNA chromosome:GRCh37:2:113337061:113337161:-1 gene:ENSG00000207383 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---,---,1.2677083333333337
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc003dqm.1 cpcScore=-1.2099200 cnci=-0.3762285|accn=BC040985 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1835 cpcScore=-1.2086100 cnci=-0.3711623 // --- // ---,,,,,,,,,,TC03002416.hg.1,1.2677083333333323,5.3804142443954e-07,5.50331131620013e-06,7.507851010594909,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc003dqm.1 cpcScore=-1.2099200 cnci=-0.3762285|accn=BC040985 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1835 cpcScore=-1.2086100 cnci=-0.3711623 // --- // ---,---,1.2677083333333323
Penile SCC,tumor vs normal penis,"ENST00000516182 // RNU7-49P // RNA, U7 small nuclear 49 pseudogene // --- // ---",,,,,,,,,,TC11000213.hg.1,1.2675000000000003,2.576161763251337e-06,1.7000145175243534e-05,6.5787221846614266,"ENST00000516182 // RNU7-49P // RNA, U7 small nuclear 49 pseudogene // --- // ---",RNU7-49P,1.2675000000000003
Penile SCC,tumor vs normal penis,OTTHUMT00000098613 // OTTHUMG00000041136 // NULL // --- // --- /// OTTHUMT00000098613 // RP5-1011O1.3 // NULL // --- // ---,,,,,,,,,,TC01001621.hg.1,1.2675,9.374159357720812e-09,4.540170782535038e-07,9.371016588307295,OTTHUMT00000098613 // OTTHUMG00000041136 // NULL // --- // --- /// OTTHUMT00000098613 // RP5-1011O1.3 // NULL // --- // ---,OTTHUMG00000041136,1.2675
Penile SCC,tumor vs normal penis,OTTHUMT00000326355 // OTTHUMG00000152476 // NULL // --- // --- /// OTTHUMT00000326355 // AC006150.1 // NULL // --- // ---,,,,,,,,,,TC07000102.hg.1,1.2672916666666665,2.976031918531913e-06,1.9009098168430216e-05,6.92707345517233,OTTHUMT00000326355 // OTTHUMG00000152476 // NULL // --- // --- /// OTTHUMT00000326355 // AC006150.1 // NULL // --- // ---,OTTHUMG00000152476,1.2672916666666665
Penile SCC,tumor vs normal penis,--- // --- // accn=NR_040097 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_040097 cpcScore=0.7123180 cnci=-0.3463891|linc-COX5B-3 chr2:+:97948298-97957475 // --- // ---,,,,,,,,,,TC02003426.hg.1,1.2672916666666652,0.0008764943954164,0.0022091636881786,4.255322839992315,--- // --- // accn=NR_040097 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_040097 cpcScore=0.7123180 cnci=-0.3463891|linc-COX5B-3 chr2:+:97948298-97957475 // --- // ---,---,1.2672916666666652
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000045188 cpcScore=-0.9852320 cnci=-0.2706969 // --- // ---,,,,,,,,,,TC13001124.hg.1,1.2670833333333331,1.883631659617562e-05,8.361680167673859e-05,5.831029262569928,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000045188 cpcScore=-0.9852320 cnci=-0.2706969 // --- // ---,---,1.2670833333333331
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snoRNA chromosome:GRCh37:3:183169645:183169776:1 gene:ENSG00000201229 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,,,,,,,,,,TC03000980.hg.1,1.2666666666666684,0.000971075143046,0.0024121670869822,3.8621695660907247,--- // --- // ncrna:snoRNA chromosome:GRCh37:3:183169645:183169776:1 gene:ENSG00000201229 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,---,1.2666666666666684
Penile SCC,tumor vs normal penis,NM_012293 // PXDN // peroxidasin homolog (Drosophila) // 2p25 // 7837 /// ENST00000252804 // PXDN // peroxidasin homolog (Drosophila) // 2p25 // 7837 /// ENST00000483018 // PXDN // peroxidasin homolog (Drosophila) // 2p25 // 7837 /// OTTHUMT00000322505 // PXDN // NULL // --- // --- /// OTTHUMT00000322519 // PXDN // NULL // --- // --- /// OTTHUMT00000322506 // PXDN // NULL // --- // --- /// OTTHUMT00000322507 // PXDN // NULL // --- // --- /// OTTHUMT00000322508 // PXDN // NULL // --- // --- /// OTTHUMT00000322510 // PXDN // NULL // --- // --- /// OTTHUMT00000322511 // PXDN // NULL // --- // --- /// OTTHUMT00000322512 // PXDN // NULL // --- // --- /// OTTHUMT00000322513 // PXDN // NULL // --- // --- /// OTTHUMT00000322514 // PXDN // NULL // --- // --- /// OTTHUMT00000322515 // PXDN // NULL // --- // --- /// OTTHUMT00000322516 // PXDN // NULL // --- // --- /// OTTHUMT00000322517 // PXDN // NULL // --- // --- /// OTTHUMT00000322518 // PXDN // NULL // --- // ---,,,,,,,,,,TC02001512.hg.1,1.2666666666666675,2.526973103501736e-05,0.0001067443010967,5.820688074619456,NM_012293 // PXDN // peroxidasin homolog (Drosophila) // 2p25 // 7837 /// ENST00000252804 // PXDN // peroxidasin homolog (Drosophila) // 2p25 // 7837 /// ENST00000483018 // PXDN // peroxidasin homolog (Drosophila) // 2p25 // 7837 /// OTTHUMT00000322505 // PXDN // NULL // --- // --- /// OTTHUMT00000322519 // PXDN // NULL // --- // --- /// OTTHUMT00000322506 // PXDN // NULL // --- // --- /// OTTHUMT00000322507 // PXDN // NULL // --- // --- /// OTTHUMT00000322508 // PXDN // NULL // --- // --- /// OTTHUMT00000322510 // PXDN // NULL // --- // --- /// OTTHUMT00000322511 // PXDN // NULL // --- // --- /// OTTHUMT00000322512 // PXDN // NULL // --- // --- /// OTTHUMT00000322513 // PXDN // NULL // --- // --- /// OTTHUMT00000322514 // PXDN // NULL // --- // --- /// OTTHUMT00000322515 // PXDN // NULL // --- // --- /// OTTHUMT00000322516 // PXDN // NULL // --- // --- /// OTTHUMT00000322517 // PXDN // NULL // --- // --- /// OTTHUMT00000322518 // PXDN // NULL // --- // ---,PXDN,1.2666666666666675
Penile SCC,tumor vs normal penis,OTTHUMT00000376783 // OTTHUMG00000164020 // NULL // --- // --- /// OTTHUMT00000376783 // GS1-251I9.3 // NULL // --- // ---,,,,,,,,,,TC08000552.hg.1,1.2666666666666675,8.846778662535235e-07,7.734402764418428e-06,7.725356675268675,OTTHUMT00000376783 // OTTHUMG00000164020 // NULL // --- // --- /// OTTHUMT00000376783 // GS1-251I9.3 // NULL // --- // ---,OTTHUMG00000164020,1.2666666666666675
Penile SCC,tumor vs normal penis,--- // --- // linc-DYNC2H1-4 chr11:+:102511868-102548516|linc-DYNC2H1-4 chr11:+:102511884-102552089 // --- // ---,,,,,,,,,,TC11002848.hg.1,1.2666666666666666,1.523937331857325e-06,1.146484404474838e-05,6.730488374136167,--- // --- // linc-DYNC2H1-4 chr11:+:102511868-102548516|linc-DYNC2H1-4 chr11:+:102511884-102552089 // --- // ---,---,1.2666666666666666
Penile SCC,tumor vs normal penis,"NM_001031615 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// NM_000695 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// ENST00000349015 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// ENST00000530069 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// ENST00000531881 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// BC007685 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222",,,,,,,,,,TC11001995.hg.1,1.266458333333337,1.700205985119647e-05,7.683297180161917e-05,5.818849232235328,"NM_001031615 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// NM_000695 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// ENST00000349015 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// ENST00000530069 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// ENST00000531881 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222 /// BC007685 // ALDH3B2 // aldehyde dehydrogenase 3 family, member B2 // 11q13 // 222",ALDH3B2,1.266458333333337
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000056411 cpcScore=-0.9207430 cnci=-0.3958487 // --- // ---,,,,,,,,,,TC0X001683.hg.1,1.2664583333333337,3.716286055539995e-07,4.293470740094179e-06,7.921032510873722,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000056411 cpcScore=-0.9207430 cnci=-0.3958487 // --- // ---,---,1.2664583333333337
Penile SCC,tumor vs normal penis,OTTHUMT00000025349 // OTTHUMG00000009148 // NULL // --- // --- /// OTTHUMT00000025349 // RP11-5P4.2 // NULL // --- // ---,,,,,,,,,,TC01000712.hg.1,1.2664583333333337,1.0903352860662934e-07,1.954556973652367e-06,8.072995607630485,OTTHUMT00000025349 // OTTHUMG00000009148 // NULL // --- // --- /// OTTHUMT00000025349 // RP11-5P4.2 // NULL // --- // ---,OTTHUMG00000009148,1.2664583333333337
Penile SCC,tumor vs normal penis,--- // --- // accn=BC020617 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000090184 cpcScore=-1.3169800 cnci=-0.4466706 // --- // ---,,,,,,,,,,TC04002370.hg.1,1.2664583333333337,3.505615133269265e-06,2.159722458894325e-05,6.375569810856484,--- // --- // accn=BC020617 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000090184 cpcScore=-1.3169800 cnci=-0.4466706 // --- // ---,---,1.2664583333333337
Penile SCC,tumor vs normal penis,--- // --- // linc-TOR1AIP2-1 chr1:-:179895424-179896015 // --- // ---,,,,,,,,,,TC01005970.hg.1,1.266458333333333,4.602018167937804e-06,2.670032501456345e-05,6.317466170262232,--- // --- // linc-TOR1AIP2-1 chr1:-:179895424-179896015 // --- // ---,---,1.266458333333333
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000048114 cpcScore=-1.1219700 cnci=-0.4615327|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000048113 cpcScore=-0.9475880 cnci=-0.3922436 // --- // ---,,,,,,,,,,TC10002645.hg.1,1.266458333333333,1.1772864529571552e-05,5.663589057155431e-05,6.089460325000151,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000048114 cpcScore=-1.1219700 cnci=-0.4615327|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000048113 cpcScore=-0.9475880 cnci=-0.3922436 // --- // ---,---,1.266458333333333
Penile SCC,tumor vs normal penis,OTTHUMT00000376649 // OTTHUMG00000163987 // NULL // --- // --- /// OTTHUMT00000376649 // RP11-89M20.2 // NULL // --- // --- /// OTTHUMT00000376650 // OTTHUMG00000163987 // NULL // --- // --- /// OTTHUMT00000376650 // RP11-89M20.2 // NULL // --- // ---,,,,,,,,,,TC08001124.hg.1,1.2662500000000008,6.271282479531612e-06,3.4012497193265466e-05,6.842189755108245,OTTHUMT00000376649 // OTTHUMG00000163987 // NULL // --- // --- /// OTTHUMT00000376649 // RP11-89M20.2 // NULL // --- // --- /// OTTHUMT00000376650 // OTTHUMG00000163987 // NULL // --- // --- /// OTTHUMT00000376650 // RP11-89M20.2 // NULL // --- // ---,OTTHUMG00000163987,1.2662500000000008
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc003vhr.3 cpcScore=3.9032000 cnci=-0.4040803|accn=NULL class=lincRNA name=Human lincRNA ref=Scripture Reconstruction LincRNAs By Luo transcriptId=linc_luo_516 cpcScore=-1.3580500 cnci=-0.2504801 // --- // ---,,,,,,,,,,TC07003125.hg.1,1.26625,5.59998863455388e-08,1.3205258676372454e-06,8.42283383146378,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc003vhr.3 cpcScore=3.9032000 cnci=-0.4040803|accn=NULL class=lincRNA name=Human lincRNA ref=Scripture Reconstruction LincRNAs By Luo transcriptId=linc_luo_516 cpcScore=-1.3580500 cnci=-0.2504801 // --- // ---,---,1.26625
Penile SCC,tumor vs normal penis,ENST00000417589 // GPC5-AS2 // GPC5 antisense RNA 2 // --- // --- /// OTTHUMT00000045450 // GPC5-AS2 // NULL // --- // ---,,,,,,,,,,TC13000784.hg.1,1.26625,4.4983378437883934e-08,1.1567300113398036e-06,8.503322765694715,ENST00000417589 // GPC5-AS2 // GPC5 antisense RNA 2 // --- // --- /// OTTHUMT00000045450 // GPC5-AS2 // NULL // --- // ---,GPC5-AS2,1.26625
Penile SCC,tumor vs normal penis,--- // --- // linc-FAM110B-6 chr8:+:57942968-57965702 // --- // ---,,,,,,,,,,TC08001927.hg.1,1.2660416666666672,3.916760031622197e-06,2.3550082042149743e-05,6.402115648011271,--- // --- // linc-FAM110B-6 chr8:+:57942968-57965702 // --- // ---,---,1.2660416666666672
Penile SCC,tumor vs normal penis,"NM_001145249 // FAM157B // family with sequence similarity 157, member B // 9q34.3 // 100132403 /// ENST00000446912 // FAM157B // family with sequence similarity 157, member B // --- // --- /// OTTHUMT00000055378 // FAM157B // NULL // --- // ---",,,,,,,,,,TC09000857.hg.1,1.2660416666666672,3.746101722533112e-05,0.0001487777198842,5.661707485520784,"NM_001145249 // FAM157B // family with sequence similarity 157, member B // 9q34.3 // 100132403 /// ENST00000446912 // FAM157B // family with sequence similarity 157, member B // --- // --- /// OTTHUMT00000055378 // FAM157B // NULL // --- // ---",FAM157B,1.2660416666666672
Penile SCC,tumor vs normal penis,--- // --- // accn=D83030 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000101783_03 cpcScore=-1.1941500 cnci=-0.4751416 // --- // ---,,,,,,,,,,TC06003330.hg.1,1.2660416666666672,4.18163613085143e-07,4.648189706076302e-06,7.5681521799986,--- // --- // accn=D83030 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000101783_03 cpcScore=-1.1941500 cnci=-0.4751416 // --- // ---,---,1.2660416666666672
Penile SCC,tumor vs normal penis,--- // --- // linc-PANK1-1 chr10:-:92162277-92300562 // --- // ---,,,,,,,,,,TC10002769.hg.1,1.2660416666666665,2.6318983948869283e-08,8.395221294753163e-07,8.952769696510044,--- // --- // linc-PANK1-1 chr10:-:92162277-92300562 // --- // ---,---,1.2660416666666665
Penile SCC,tumor vs normal penis,NM_022037 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// NM_022173 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// BC015944 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000282574 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000415783 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000433529 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000445587 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000477807 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000482876 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000416149 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// OTTHUMT00000331439 // TIA1 // NULL // --- // --- /// OTTHUMT00000331510 // TIA1 // NULL // --- // --- /// OTTHUMT00000251843 // TIA1 // NULL // --- // --- /// OTTHUMT00000251842 // TIA1 // NULL // --- // --- /// OTTHUMT00000331438 // TIA1 // NULL // --- // --- /// OTTHUMT00000331764 // TIA1 // NULL // --- // --- /// OTTHUMT00000331665 // TIA1 // NULL // --- // --- /// OTTHUMT00000331666 // TIA1 // NULL // --- // --- /// OTTHUMT00000331667 // TIA1 // NULL // --- // --- /// OTTHUMT00000331668 // TIA1 // NULL // --- // --- /// OTTHUMT00000331759 // TIA1 // NULL // --- // --- /// OTTHUMT00000331760 // TIA1 // NULL // --- // --- /// OTTHUMT00000331761 // TIA1 // NULL // --- // --- /// OTTHUMT00000331762 // TIA1 // NULL // --- // --- /// OTTHUMT00000331763 // TIA1 // NULL // --- // --- /// OTTHUMT00000331765 // TIA1 // NULL // --- // --- /// OTTHUMT00000331766 // TIA1 // NULL // --- // --- /// OTTHUMT00000331767 // TIA1 // NULL // --- // --- /// OTTHUMT00000331768 // TIA1 // NULL // --- // --- /// OTTHUMT00000374784 // TIA1 // NULL // --- // ---,,,,,,,,,,TC02004925.hg.1,1.2660416666666665,0.001745530079411,0.0039986483208652,3.631472186735793,NM_022037 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// NM_022173 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// BC015944 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000282574 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000415783 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000433529 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000445587 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000477807 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000482876 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// ENST00000416149 // TIA1 // TIA1 cytotoxic granule-associated RNA binding protein // 2p13 // 7072 /// OTTHUMT00000331439 // TIA1 // NULL // --- // --- /// OTTHUMT00000331510 // TIA1 // NULL // --- // --- /// OTTHUMT00000251843 // TIA1 // NULL // --- // --- /// OTTHUMT00000251842 // TIA1 // NULL // --- // --- /// OTTHUMT00000331438 // TIA1 // NULL // --- // --- /// OTTHUMT00000331764 // TIA1 // NULL // --- // --- /// OTTHUMT00000331665 // TIA1 // NULL // --- // --- /// OTTHUMT00000331666 // TIA1 // NULL // --- // --- /// OTTHUMT00000331667 // TIA1 // NULL // --- // --- /// OTTHUMT00000331668 // TIA1 // NULL // --- // --- /// OTTHUMT00000331759 // TIA1 // NULL // --- // --- /// OTTHUMT00000331760 // TIA1 // NULL // --- // --- /// OTTHUMT00000331761 // TIA1 // NULL // --- // --- /// OTTHUMT00000331762 // TIA1 // NULL // --- // --- /// OTTHUMT00000331763 // TIA1 // NULL // --- // --- /// OTTHUMT00000331765 // TIA1 // NULL // --- // --- /// OTTHUMT00000331766 // TIA1 // NULL // --- // --- /// OTTHUMT00000331767 // TIA1 // NULL // --- // --- /// OTTHUMT00000331768 // TIA1 // NULL // --- // --- /// OTTHUMT00000374784 // TIA1 // NULL // --- // ---,TIA1,1.2660416666666665
